,Label
171544,1
380215,1
733700,0
334535,1
414936,1
876141,0
1598571,0
2222610,1
634449,0
2414251,1
320845,1
2349575,1
2367028,1
2750833,0
2265495,1
1872804,0
1398068,0
1393589,0
1384198,0
1247051,0
179298,1
77380,1
1467129,0
1029910,0
328721,1
2391399,1
845187,0
82546,1
358829,1
1824255,0
384245,1
1512594,0
1551136,0
8272,0
846852,0
712864,0
1404899,0
182967,1
170617,1
1201580,0
313576,1
2654563,0
814613,0
2290384,1
1199314,0
1188090,0
1484073,0
2563455,0
181732,1
2427919,1
144980,1
1510343,0
2311871,0
2102946,0
2290065,1
924566,0
150029,1
2749495,0
1979955,0
336049,1
180686,1
1826533,0
1120248,0
1054688,0
2377249,1
510278,0
416686,1
651804,0
152970,1
2025131,0
376807,1
611266,0
1120572,0
2217874,1
123963,1
270384,0
2394596,1
1309244,0
2517462,0
14939,0
1263452,0
1372083,0
599514,0
2258937,1
164317,1
441555,1
1165368,0
2719248,0
421259,1
2350986,1
2102696,0
1536614,0
153749,1
1937072,0
2232071,1
2249834,1
2035946,1
2423853,1
1374339,0
346292,1
594322,0
141620,1
360882,1
1915574,0
902950,0
108037,1
1746494,0
2384575,1
2415163,1
118456,1
2206711,1
2027059,0
12289,0
1866134,0
2584974,0
104886,1
270878,0
676650,0
2106889,0
1685365,0
2279724,1
425859,1
389456,1
1019443,0
1064456,0
1632104,0
633858,0
2183737,0
994186,0
2458415,1
2808734,0
61769,1
709804,0
2236182,1
399443,1
1386216,0
97541,1
1657445,0
1672385,0
1577700,0
1227010,0
2431385,1
618904,0
2755590,0
2277041,1
404633,1
1266225,0
1958104,0
188577,1
2219715,1
1382256,0
1228112,0
2415928,1
145451,1
131982,1
1090006,0
1623336,0
2303259,1
370318,1
1883260,0
671650,0
2333996,1
1015686,0
2150421,0
2583819,0
379539,1
315017,1
2381991,1
730163,0
2200912,0
2299943,1
2368846,1
2075750,0
627468,1
621801,0
1584558,0
353631,1
337091,1
2313071,1
161887,1
710532,0
153516,1
1935072,0
2024617,0
2417575,1
2247885,1
2428034,1
495741,1
952490,0
2308615,1
1685797,0
405685,1
2169375,0
1876964,0
1385365,0
649319,0
1797155,0
47583,1
331617,1
2505190,0
381465,1
1442014,0
337056,1
792342,0
1773578,0
1999300,0
560462,0
49011,1
221852,0
2287212,1
713825,0
2206468,1
1672146,0
2434936,1
2406701,1
1221699,0
280204,0
700109,0
1059512,0
2805973,0
241489,0
235839,0
1381925,0
1190151,0
2252105,1
327397,1
2528763,0
75304,1
2342942,1
2455210,1
56587,1
1194064,0
630912,0
537554,0
370434,1
404281,1
2438796,1
2264416,1
1720887,1
2008160,0
1743636,0
2109474,0
2306641,1
47922,1
2466222,1
2225856,1
2755131,0
2277612,1
2326714,1
363509,1
524027,0
1494560,0
2361504,1
2193609,0
2012854,0
2315633,1
2398682,1
1271919,0
772530,0
2323850,1
735725,0
1787265,0
392492,1
984069,0
1876034,1
348812,1
593623,0
2675734,0
2774049,1
444148,1
2431288,1
1042259,0
2233269,1
2298125,1
2171946,0
227840,0
1053934,0
504416,1
372915,0
2019705,0
287403,0
1674552,0
430871,1
55675,1
2555674,0
2500600,0
424821,1
1381611,0
1984174,0
149714,1
236748,0
2465446,1
334243,1
2422879,1
2176290,0
1984218,1
1512653,0
1274011,0
171183,1
2334577,1
558204,0
1239980,0
168463,1
86076,1
681998,0
654912,0
496291,1
227369,0
887961,0
2709260,0
1378111,0
1612292,0
2432077,1
1402046,0
1262211,0
143153,1
632016,0
2672311,0
778073,0
2347980,1
377473,1
1250313,0
2468563,1
2302076,1
140005,1
1112466,0
2036835,0
2525843,0
1021551,0
2257692,1
2009076,0
2051546,0
1755727,1
692745,0
1280831,0
1292796,0
2429105,1
2232866,1
2258788,1
528079,0
107292,1
1878128,0
300671,0
350688,1
1026165,0
134868,1
288907,0
451865,1
46891,1
2547999,0
711458,0
2549290,0
1779788,0
385879,1
418903,1
1165702,0
1028910,0
2425543,1
452660,1
474179,1
231435,0
326783,1
25058,1
1075514,0
1654602,0
397516,1
2091210,0
93847,1
2393062,1
988296,0
375929,1
59072,1
492962,1
327875,1
6832,0
500627,1
153273,1
417925,1
2702615,0
2259367,1
2527982,0
100649,1
333162,1
2425517,1
1914720,0
197478,1
241233,0
357086,1
2356918,1
811842,0
2279665,1
2822646,0
2336482,1
2411960,1
2363859,1
1390016,0
1965415,0
494622,1
2441794,1
958695,0
1597376,0
328577,1
1024551,0
2398855,1
327307,1
2373872,1
2558243,0
349958,1
1571065,0
196345,1
1969796,0
2398359,1
1423741,0
1526120,0
2414607,1
154353,1
189687,1
2466550,1
296105,0
57197,1
1281797,0
2342579,1
1900355,1
2223450,1
141307,1
436112,1
1636307,0
90236,1
143147,1
1737572,0
251088,0
2392255,1
1573436,0
1684363,0
2349951,1
2829772,0
426708,1
2409042,1
2819523,0
1904204,0
1896618,1
97303,1
550120,0
1884157,0
2249670,1
1534343,0
452009,1
1011079,0
2811039,0
233263,0
2382847,1
2131116,0
964720,0
80097,1
209470,0
927797,0
2204874,0
590236,0
137982,0
324528,1
2058974,0
246822,0
34852,1
2522995,0
2017649,0
159379,1
2459362,1
814589,0
407137,1
941252,0
1873811,0
2438499,0
915995,0
183410,1
2312295,1
474427,1
2438825,1
2298968,1
1031414,0
2225566,1
2264861,1
131077,1
330337,1
365891,1
1140075,0
34143,1
2017158,1
1044558,0
2388527,1
2299135,1
503926,1
2045864,0
2476209,0
831826,0
140204,1
1265507,0
1207015,0
403089,1
2408660,1
335883,1
334469,1
1418291,0
1684436,0
66130,1
2229589,1
1055536,0
361421,1
2273642,1
1720846,1
645808,0
314994,1
2693847,0
680285,1
376691,1
1966185,0
99491,1
478755,1
839008,0
1785833,0
421484,1
76559,1
151665,1
525849,0
2247102,1
352611,1
132480,1
2461527,1
1093411,0
2522005,0
520804,0
337787,1
2797019,1
427538,1
1237368,0
146434,0
703267,0
2533102,0
2406304,1
333815,1
1311699,0
1705541,0
2237864,1
2182742,0
35679,1
2427821,1
878118,0
2268314,1
2389073,1
2392871,1
2328879,1
62669,1
434189,1
799388,0
2405954,1
1219471,0
152357,1
2406643,1
2218680,1
1462395,0
2814980,0
432782,1
323312,1
189359,1
2226026,1
1792806,0
1831064,0
602771,1
2216947,1
86926,0
2263502,1
1563799,0
339715,1
2620838,0
2314652,1
418209,1
2303065,1
721455,0
2355118,1
433639,1
635930,0
2183119,0
343403,1
2719420,0
363550,1
870754,0
1020463,0
2360906,1
1052449,0
2227242,1
2248450,1
647058,0
620307,0
80571,1
408786,1
1982057,0
1743601,0
2369090,1
152557,1
2402416,1
1216005,0
2301311,1
1596300,0
2466510,1
59845,0
400460,1
1733649,1
1288393,0
356737,1
349264,1
2412389,1
2454561,1
2339662,1
1655109,0
2155501,0
2718991,0
2367159,1
2320819,1
123321,1
325960,1
2742770,0
74535,1
2329017,1
2310123,1
2409822,1
348861,1
114090,1
179057,1
1172484,0
1867347,0
1695070,0
145972,1
557336,0
1414449,0
2179325,1
1056838,0
492864,1
1642973,0
1406183,0
2615999,0
1696638,0
1108282,0
1461975,0
335638,1
2276062,1
1651912,0
2579846,0
1858695,0
2766340,0
806087,0
2062083,0
834300,0
2317039,1
2378692,1
2382377,1
206215,0
448941,1
300320,0
171602,1
541345,0
516147,0
2367926,1
1149228,0
2307780,1
1282462,0
36403,1
2313777,1
450621,1
1736400,0
2386824,1
145769,1
1239459,0
639458,0
2180690,1
399079,1
2569761,0
758566,0
2605078,0
500223,1
1882260,0
127971,1
1262583,0
1440770,0
2183597,0
2222636,1
381216,1
55722,1
772765,0
433080,1
2198019,0
655964,0
389707,1
1997404,0
1612925,0
2773277,0
375563,1
417399,1
509009,0
2270781,1
2208945,1
1182586,0
1785281,0
163091,1
1421622,0
717579,0
2297721,1
1545560,0
27904,1
301186,0
2334747,1
267983,0
494973,1
2343155,1
2331250,1
2228896,1
2548636,0
2441604,1
2198569,1
612015,0
1938164,0
210553,0
647673,0
83006,1
29876,1
1847498,0
1354887,0
2304446,1
492860,1
2233082,1
492804,0
356543,1
437550,1
2467796,1
534313,0
592672,0
280707,0
922591,0
2704868,0
2510351,0
90729,1
2463952,1
363809,1
2346256,1
428784,1
1110007,0
2258724,1
2391908,1
2456950,1
2310870,1
91180,1
1851354,0
2229698,1
2351597,1
1259874,0
27657,1
1029228,0
718867,0
1610072,0
29845,1
932923,0
2302910,1
182486,1
127269,1
1306506,0
391645,1
379964,1
288867,0
2789564,0
205577,0
2291161,1
2287339,1
2388987,1
1930469,0
378540,1
2332562,1
2240276,1
2365290,1
398135,1
544919,0
2344551,1
312447,0
477827,0
274889,0
1635160,0
2232373,1
2037735,0
312456,0
2236878,1
404974,1
983250,0
1639568,0
1001003,0
439974,1
1323299,0
2095405,0
1541195,0
2164859,1
1748510,1
336603,1
1243902,0
165391,0
1091320,0
967856,0
926000,0
1189310,0
2379750,1
459752,0
492854,1
1210711,0
444689,1
401434,1
376436,1
740546,0
803180,0
2214039,1
505353,0
2285284,1
762800,0
924836,0
2461776,0
2229729,1
2287231,1
2552478,0
1703717,1
20003,1
2491804,0
167689,1
357145,1
2394944,1
125089,1
1655985,0
2343624,1
1451758,0
2169390,0
708474,0
398525,1
2378943,1
1782116,0
2648019,0
39672,1
2303559,1
2461766,1
233522,0
2276026,1
2008692,0
1052664,0
993547,0
1554061,0
377773,1
654096,0
2792412,0
827289,0
1575335,1
509807,0
2401927,1
1826105,0
608100,0
375943,1
826108,0
2704557,0
2288860,1
2666761,0
1588246,0
1402298,0
2059282,0
158698,1
964684,0
690872,0
2194747,0
2313415,1
2217698,1
1892717,1
1492006,0
2451463,1
999471,0
816147,0
374847,1
43283,1
1441443,0
76984,1
994325,0
2397836,1
438453,1
1152418,0
1063321,0
2225471,1
167578,1
89342,1
2334692,1
2766806,0
2539287,0
151601,1
2764046,0
624327,0
49258,1
2013866,0
1737199,0
1738036,0
2424044,1
2193390,1
2414477,1
350268,1
510244,0
2620251,0
1151584,0
499118,1
2557168,0
26574,1
140199,1
636636,0
2299871,1
732368,0
2767980,0
2238276,1
1956668,0
398986,1
2440885,1
2110210,0
316332,1
2210262,1
2430066,1
408412,1
2325488,1
401018,1
1426979,0
2642461,0
2193221,1
2231785,1
1657527,0
271304,0
349817,1
1807278,0
549297,0
2354140,1
2272482,1
512608,0
30367,1
2279046,1
171897,1
2346024,1
1069155,0
2137233,0
58393,1
2424636,1
2685299,0
1224710,0
2700031,0
876745,0
392484,1
1186778,0
2317210,1
2436688,1
363947,1
741945,0
2332222,1
494578,1
692593,0
2327005,1
954097,0
857241,0
1741040,0
683232,0
2734798,0
105040,1
2016053,0
1902872,0
122414,1
116333,1
2231265,1
2281862,1
2340811,1
582588,0
135882,1
496967,0
495143,1
511939,0
331574,1
2215895,1
454111,1
1731232,0
187761,1
2096259,0
494090,0
357899,1
2412249,1
2247848,1
2425017,1
187486,1
2319153,1
1026051,0
18892,1
2014349,0
651262,0
2115528,0
1867252,0
696028,0
2152931,0
2283769,1
2019391,0
330224,1
1508867,0
1047115,0
147426,0
2558561,0
365339,1
1983340,0
435160,1
1264314,0
1048359,0
433037,1
2412823,1
1671996,0
2265542,1
179975,1
91230,1
64157,1
2336478,1
22789,1
2351761,1
1601018,0
355048,1
2402687,1
1050319,0
473522,1
2160890,0
1304055,0
2298538,1
428140,1
2433366,1
326893,1
372611,1
586976,0
199631,0
982212,0
1649386,0
2169210,0
2093396,0
745043,0
112091,0
100976,1
2182252,0
2186991,0
1199848,0
2049645,0
759961,0
114540,1
907394,0
192901,1
1363524,0
2296334,1
326884,1
548520,0
905941,0
1669512,0
84332,1
2479259,0
2324560,1
979876,0
1444835,0
2388370,1
36479,1
2218526,1
1574827,0
2351795,0
54038,1
1141262,0
1384265,0
2414485,1
2083864,0
2286422,1
607881,0
396823,1
113682,1
5737,0
780493,0
2827292,1
1025375,0
2488450,0
2598795,0
1300852,0
2785571,0
1133104,0
2516335,0
1737866,0
2669407,0
861147,0
97970,1
135976,1
1075451,0
2775166,0
2454826,1
2821924,0
1936802,0
2196993,0
2720681,0
2460365,1
431443,1
2753741,1
1266723,0
377968,1
2609099,0
468799,1
1628231,0
590210,0
2341579,1
738890,0
136659,1
2296413,1
691069,0
2239949,1
2676661,0
2431013,1
2368467,1
2448000,1
677813,0
1639155,0
604623,0
445014,1
641498,0
2038398,0
2247193,1
36024,1
999845,0
351863,1
2083857,0
2351294,1
2438051,1
2325152,1
326533,1
1644908,0
2190417,0
421819,1
1950110,0
1347831,0
310072,0
2298603,1
2651530,0
2573400,0
2437094,1
848346,0
258734,0
2672748,0
336385,1
1450630,0
2334082,1
2376335,1
2646745,0
2270659,1
316877,1
400816,1
432061,1
811893,0
2318904,1
1504089,0
474684,1
2254116,1
2263362,1
695383,0
2363517,1
2266094,1
435998,1
1856673,0
346552,1
2003531,0
1836774,0
1913664,0
2357308,1
2709331,1
916569,0
2221502,1
2410375,1
2386758,1
1195692,0
115384,1
842152,0
2320899,1
110192,1
479685,1
2511426,0
875994,0
2590590,0
2330354,1
2359233,1
356490,1
1504495,0
2803680,0
468416,1
461583,0
354600,1
444663,1
2653296,0
2013524,0
381876,1
1421173,0
2455250,1
521876,0
456149,1
1890671,0
2415152,1
2394945,1
149481,1
170078,1
73469,1
2499144,0
2404394,1
4469,0
688411,0
427947,1
2361702,1
771989,0
1248953,0
1759484,0
144746,1
281973,0
2741342,0
1626148,0
169606,1
350591,1
2367364,1
2278470,0
2316530,1
150201,1
314431,1
2605086,0
1668041,0
2313500,1
1476135,0
116994,1
34423,1
175026,0
1533743,0
2144266,0
172103,1
124942,1
1591156,0
326341,1
2403757,1
258441,0
1472296,0
1052685,0
2820710,0
1699189,0
932087,0
395024,1
68528,1
2260114,1
386249,1
1293036,0
1793653,0
589357,0
803254,0
20386,1
470422,0
622470,0
2397691,1
2241254,1
2279700,1
787175,0
2220695,1
2372577,1
2368677,1
494267,1
1076368,0
1751080,1
2812485,0
1355188,0
1312835,0
347044,1
1609693,0
2440640,1
2419430,0
1378007,0
1332805,0
2464775,1
632145,0
446166,1
2626685,0
153471,1
1703817,1
560998,0
1670119,0
2398474,1
2389734,1
2328116,1
122931,1
161293,1
761958,0
991782,0
1617768,0
1942989,0
93141,1
950671,0
26941,1
682334,0
2161799,0
2352256,1
2597506,0
2111313,0
941275,0
2150290,0
197339,1
403099,1
1827967,0
2404088,1
62264,1
2795938,0
2456638,1
56363,1
1987282,0
452728,1
1634518,0
845126,0
449024,1
2465447,1
1798987,0
48593,1
2731694,0
2341846,1
427711,1
2305811,1
392841,1
1817976,0
442332,1
2135726,0
2235314,1
124127,1
2111565,0
140538,1
2217232,1
1372327,0
344761,1
1752477,0
596156,0
2376890,1
767330,0
475987,1
1019603,0
137056,1
2723750,0
402216,1
2446247,0
2449842,0
2207413,1
678583,0
1777864,0
1665876,0
859944,0
1139661,0
2710061,0
309852,0
2023420,0
2640255,0
125222,1
438037,1
465149,0
2385473,1
133141,1
2334335,1
294299,0
2272076,1
370020,1
319910,1
2214889,1
2118367,0
26115,1
2437961,1
65282,1
169648,1
2166043,0
1348184,0
1628917,0
1887822,0
445064,1
2402952,1
2420191,1
2425803,1
2723474,0
631110,0
2438692,1
343084,1
2464477,1
357810,1
2385470,1
2403961,1
1568506,0
2243691,1
587939,0
2202223,1
2342516,1
1807456,0
2251874,1
2462044,1
2208950,1
2018171,0
1157368,0
348510,1
1016536,0
2310252,1
114924,1
2235026,1
204336,0
1571863,0
717201,0
2288128,1
1090495,0
2602171,0
2364598,1
474573,1
2285458,1
584289,0
1932594,0
1648143,0
361287,1
656611,0
864157,0
2357873,1
2211670,1
725891,0
1794314,0
2093807,0
2380313,1
2305055,1
2384644,1
397601,1
1222483,0
1503275,0
1440942,0
47031,1
871609,0
249246,0
2213022,1
2259323,1
341432,1
2403198,1
2506714,0
111463,0
1865556,0
2455475,1
2383894,1
625789,0
384345,1
422394,1
1313900,0
2562865,0
997031,0
534243,0
448649,1
106495,1
2342503,1
169567,1
90015,1
75680,1
2229766,1
1788239,0
2315689,1
2027106,0
2513468,0
2222678,1
2348979,1
507575,0
2426001,1
584439,0
388441,1
328262,1
436611,1
2230623,1
1870867,0
2263708,1
304758,0
1958562,0
1055043,0
386782,1
2251685,1
1919281,0
700283,0
1747657,0
584814,0
2739998,0
736495,0
2676330,0
1115626,0
2762858,0
332576,1
2041628,0
1236087,0
1511870,0
965777,0
224997,0
160408,1
337875,1
1159048,0
92143,1
1745027,0
1646304,0
364263,1
38631,1
331484,1
1713756,1
1725964,0
2623163,0
569275,0
1398941,0
117429,1
2732131,0
2250774,1
114729,1
2187199,0
467697,1
412069,1
2025841,0
2340875,1
2179079,1
2051285,0
2826270,0
996945,0
2253525,1
2604668,0
1456743,0
1973714,0
2029558,0
2047218,0
1143654,0
2282550,1
1241829,0
420260,1
2628290,0
389144,1
389186,0
747809,0
101804,1
1590447,0
2346697,1
2226278,1
76042,1
2375253,1
2215100,1
2460870,1
326110,1
351482,1
777608,0
438412,1
320911,1
2420491,1
131850,1
2614303,0
1833201,0
1736139,0
957839,0
2509942,0
173909,0
347955,1
2265121,1
1583923,0
2695538,0
437516,1
2396241,1
89199,1
2457817,0
2103249,0
1334040,0
2491917,0
1543061,0
349554,1
2693047,0
123081,1
1877242,0
136397,1
54659,1
2387831,1
404694,1
159846,1
380665,1
150232,1
1908589,0
319454,1
935707,0
2076363,0
1278177,0
1702320,0
450301,1
431552,1
147149,0
2432992,1
2166772,0
362224,1
428304,1
862817,0
300082,0
34112,1
1235832,0
1066101,0
23052,1
346639,1
275468,0
211399,0
33771,1
2221782,1
1028357,0
2344666,1
317641,1
960524,0
81035,1
2776641,0
190616,1
2333777,1
1679323,0
1748613,0
2318825,1
413105,1
2153054,0
2273597,1
209530,0
36506,1
398967,1
151787,1
2395461,1
71621,1
2748473,0
2714566,0
392212,1
66998,1
2421611,0
2415602,1
91598,1
407711,1
79701,1
1312506,0
2221525,1
88689,1
420067,1
782928,0
67098,1
1899557,1
409143,1
52769,1
1757748,0
1247038,0
1753809,1
2685182,1
1966141,0
406546,1
2406300,1
1652363,0
789931,0
1006887,0
753363,0
2381650,1
115923,1
1711334,0
2097627,0
573184,0
413492,1
57574,1
1726727,1
2239878,1
403779,1
2328881,1
1108100,0
1663645,0
2229367,1
323210,1
1055353,0
2274231,1
99896,1
509594,0
2199529,0
169793,1
2185014,0
2425054,1
325673,1
2226384,1
599456,0
907829,0
2252944,0
2370991,1
1681897,0
380790,1
2402315,1
410140,1
2284514,1
1304094,0
2764329,0
2427802,1
1456732,0
2394773,0
1063525,0
1110294,0
2089674,0
1265423,0
2440326,1
2327036,1
64367,1
2277850,1
785070,0
2090756,0
183408,1
90203,1
408326,1
62789,1
501760,1
1859497,0
274264,0
1943650,0
2369601,1
406933,1
2798747,0
2542839,0
1914778,0
29254,1
2734355,0
1102924,0
567983,0
326547,1
2286783,1
759857,0
2351192,1
145981,1
2239449,1
2299951,1
2258450,1
2309681,1
1379073,0
1790949,0
336186,1
2206525,1
1087208,0
344009,1
2581901,0
530665,0
2461272,1
53248,1
1933814,0
814087,0
2358074,1
19405,1
162759,1
64531,1
435552,1
2084479,0
110065,1
453973,1
123869,1
146848,0
998552,0
233584,0
1606427,1
1008686,0
418033,1
2430363,1
498909,1
1197384,0
772450,0
794355,0
2339653,1
1461363,0
355093,1
2107602,0
140477,1
2369434,1
1206154,0
2138861,0
1465881,0
2367042,1
2279111,1
2495622,0
179974,1
2251916,1
265705,0
2277911,1
1558907,1
452258,1
388106,1
2161378,0
268111,0
2597694,0
2516892,0
639867,0
2301314,1
370921,1
292133,0
1804993,0
1159962,0
1973750,0
1463286,0
855796,0
2214779,1
181364,1
1767464,0
332727,1
1244686,0
180733,1
2421422,1
2529412,0
168087,1
1775538,0
300329,0
2297005,1
1897213,1
2001134,0
72289,1
443653,1
55824,1
1846840,0
493220,1
449816,1
46895,1
2292248,1
2123259,0
874541,0
516644,0
1277252,0
1986242,1
1233714,0
1009691,0
2442974,1
685825,0
117631,1
1831977,0
426037,1
360743,1
729821,0
1222857,0
2300986,1
1318605,0
2757201,0
448329,1
404409,1
402227,1
343618,1
2011846,0
1639825,0
2379777,1
807368,0
843175,0
2688928,1
2202783,0
1581872,0
2461608,1
1502854,0
342321,1
987500,0
90800,1
2223989,1
2045106,0
1708267,1
1867127,1
2291638,1
359335,1
23658,1
1302257,0
115160,1
315433,1
165802,0
2432285,1
1311973,0
2282092,1
732678,0
351271,1
2322375,1
2498033,0
697206,0
3512,0
364448,1
304052,0
1781953,0
473761,1
1448435,0
56399,1
2086268,0
1306023,0
1561868,1
1075558,0
2381958,1
2026937,0
1395127,0
1344393,0
1600379,0
424609,1
1208897,0
380517,1
67634,1
124092,1
2335248,1
2375628,1
503562,0
417172,1
752676,0
127345,1
2536150,0
476086,1
824875,0
303078,0
2505534,0
1035521,0
1751948,0
2269766,1
388147,0
2299007,1
332146,1
1537466,0
436669,1
2163174,0
2728404,0
2240548,1
188827,1
417170,1
99930,1
57604,1
727707,0
334734,1
2200204,0
537632,0
2609190,0
2301959,1
2751316,0
1640692,0
373459,0
65728,1
2286414,1
75336,1
2067626,1
2410035,1
1833291,0
1177394,0
1372752,0
1599151,0
1556694,0
109073,1
2254881,1
782879,0
1584906,0
329904,1
1024921,0
2306763,1
360554,1
368359,1
875363,0
2148710,0
1575486,0
1891739,1
842120,0
1541637,0
1049853,0
223707,0
440880,1
368480,1
2337810,1
90222,1
819995,0
1368577,0
99067,1
64142,1
2452038,1
170642,1
365913,1
2371973,1
482850,0
548169,0
2420677,1
400857,1
2271502,1
1714084,0
770621,0
2415011,1
344071,1
427689,1
394856,1
1065043,0
2385467,1
640801,0
143255,1
2336290,1
2304655,1
2430350,1
1890627,0
401491,1
1953849,0
1077531,0
167787,1
1972199,0
183887,1
2499154,0
2417487,1
2410936,1
1654642,0
408484,1
2601638,0
2348854,1
222313,0
1486250,0
29423,1
6747,0
2005430,0
1842973,0
1872581,0
456675,0
806154,0
1773427,0
1299736,0
1107127,0
2758516,1
222245,0
1169749,0
170836,1
2301768,1
179379,1
2458184,0
1394369,0
2528955,0
1949907,0
2452022,1
2415406,1
1606016,0
2319154,1
226589,0
2385654,1
2284461,1
2377886,1
801996,0
1675320,0
2443214,0
2297492,1
335570,1
533580,0
493014,1
160372,1
1569817,0
952316,0
26680,1
1131008,0
1342103,0
1365788,0
1128309,0
103333,0
537084,0
475822,1
2248883,1
407217,1
2332908,1
1715171,1
2060972,0
1145672,0
2079346,1
374609,1
794748,0
1988029,0
117790,1
2267349,1
2222317,1
52416,0
482841,0
355608,1
390214,0
2146441,0
420883,1
400861,1
899239,0
2323155,1
2548974,0
2210330,1
2406613,1
183621,1
1330894,0
2543712,0
335426,1
49151,1
1696762,0
2048763,0
377068,1
606647,0
1750018,1
2280954,1
2298294,1
2255557,1
98804,1
1758181,1
286106,0
2346674,1
425059,1
354321,1
2718574,0
1868899,1
1017403,0
1340957,0
1530133,0
2308761,1
433162,1
1480369,0
33544,1
796524,0
1471691,0
345131,1
874856,0
1339726,0
2316009,1
1711453,1
2372262,1
345370,1
968402,0
1404083,0
1957505,0
16857,0
2258723,1
2087211,0
2392221,1
44246,1
2279590,1
152748,1
321666,1
1890239,0
512917,0
983423,0
1887074,1
1587280,0
2410528,1
2313100,1
2076384,0
293174,0
2291167,1
317978,1
679615,0
40773,0
1733857,0
2396675,1
347206,1
2422658,1
1337683,0
2437208,1
1969405,0
1848804,0
143005,1
2602268,0
683386,0
361113,1
417518,1
2644534,0
1185261,0
1130520,0
2315269,1
1012679,0
143227,1
2383621,1
2224249,1
1975638,0
2399257,1
23292,1
1744480,1
2321430,1
136229,1
2216270,1
2231987,1
2242431,1
38591,1
2755216,1
1165504,0
209784,0
2200452,0
903703,0
2350170,1
883914,0
779188,0
2218764,1
675324,0
1272733,0
46996,1
2150816,0
1837053,0
333323,1
2420071,1
2596354,0
2630422,0
349667,1
2254850,1
1907203,0
100507,1
2434930,1
285391,0
2324340,1
2393445,1
2180095,1
2267849,1
325792,1
33961,1
2360125,1
1638200,0
727204,0
1327254,0
1392726,0
754293,0
438416,1
2264006,1
317313,1
2499077,0
2280727,1
2388172,1
354105,1
2026459,0
935437,0
2532809,0
217678,0
84983,1
411989,1
542392,0
2815479,0
1543349,0
2395449,1
431764,1
182818,1
116820,1
1531209,0
2454499,1
2425953,1
178245,1
1350430,0
2422418,1
456532,1
2399636,1
479001,1
1032379,0
2106687,0
2752938,0
1186512,0
2572657,0
1389809,0
2643963,0
19066,1
2402078,1
2204773,0
2121362,0
2612495,0
2719714,0
1963728,0
415342,1
2730740,0
2498864,0
2490454,0
362892,1
2248538,1
2424174,1
2788778,0
736090,0
2226295,0
2487356,0
2318540,1
2799076,1
1735881,1
2543592,0
1047092,0
927570,0
2268101,1
1100679,0
729747,0
1899990,0
66513,1
2606141,0
478315,1
2355646,0
24040,1
376873,1
1503592,0
1323522,0
56205,1
94186,1
1223951,0
247543,0
564209,0
2764183,0
976632,0
2442637,1
98732,1
131876,1
1201861,0
1698842,0
1144546,0
2451190,1
1599625,0
2312569,1
2425874,1
1133568,0
48935,1
2241355,1
2326227,1
2306423,1
2443773,1
1750014,0
468420,1
295798,0
2515233,0
2365653,1
1486147,0
361224,1
2376745,1
2290669,1
1104974,0
1132803,0
347662,1
2355519,1
1494746,0
471652,1
1695680,0
32693,0
490739,0
2425095,1
2211288,1
1318073,0
29968,1
1057984,0
156864,0
1426882,0
1620284,0
618981,1
326631,1
1942044,0
2767176,1
2447257,0
2426670,1
1737918,0
2406935,1
413179,1
297356,0
49799,0
2226855,1
2297808,1
2106093,0
1278045,0
681062,0
795512,0
491528,0
2462464,1
2248876,1
2523880,0
2636234,0
1715928,0
428233,1
1705492,0
339083,1
47168,1
2479931,0
1279221,0
349715,1
1392412,0
1854498,1
1003628,0
2259797,1
2430684,0
470406,0
2434282,1
569362,0
76592,1
1185210,0
2291766,1
694945,0
2532876,0
2307879,1
704014,0
2250591,1
2534702,0
2458479,0
155790,0
70167,0
119587,0
2354200,1
1328906,0
2169714,0
2053599,0
2306025,1
1915558,0
2481951,0
207167,0
2692738,0
2402093,1
2288645,1
1830151,0
1569555,0
334085,1
35805,1
2304535,1
134242,1
2370359,1
1647643,0
2537634,0
325409,1
206210,0
2339121,1
1880511,0
2323308,1
1440495,0
359879,1
2377488,1
640708,0
2272086,1
1855830,0
1734143,1
283123,0
240126,0
826481,0
723112,0
429365,1
343393,1
171520,1
1562634,0
1644480,0
2114394,0
491387,0
1060211,0
118250,1
1451361,0
1886411,0
1671244,0
1826031,0
214516,0
2254437,1
298094,0
356246,1
105745,1
2592825,0
1142014,0
1925447,0
404091,1
365688,1
418714,1
2346207,1
1372697,0
93579,1
163606,1
2327129,1
2373958,1
2362127,1
2537486,0
2424719,1
2229271,1
62766,1
2154453,0
1869231,1
1518334,0
1488035,0
2558815,0
2144778,0
2166895,0
512499,0
338763,1
2160749,0
1966525,0
239418,0
563527,0
1168538,0
128465,0
1841742,0
1380917,0
1920413,0
181624,1
1264449,0
1461477,0
2451296,1
1463596,0
1729550,0
1419040,0
2637959,0
880864,0
499815,1
384473,1
1555359,0
288167,0
464815,0
363029,1
510532,0
2255984,1
432123,1
230161,0
396254,1
2285965,1
2193774,1
422269,1
237759,0
1799686,0
2592232,0
2432328,1
1631564,0
68644,1
1301601,0
2382350,1
2593232,0
2641897,0
2537524,0
2387113,1
2265337,1
1376224,0
124480,1
1591103,0
20675,1
362634,1
633327,0
364343,1
680193,0
349156,1
397687,1
2416326,1
1623086,0
2611041,0
1184375,0
2569470,0
33420,1
767255,0
379524,1
2727580,0
2207518,1
2348404,1
840119,0
926048,0
871452,0
